iter	Logloss
280	0.1192364898
281	0.119122067
282	0.1190385383
283	0.1188821095
284	0.1188022354
285	0.1187075143
286	0.118637565
287	0.1185259849
288	0.1183233592
289	0.1181841704
290	0.1180780434
291	0.1179647668
292	0.1177991295
293	0.1177534349
294	0.117657428
295	0.1175329534
296	0.1172855962
297	0.1171184039
298	0.1170566758
299	0.1169623226
300	0.1168933351
301	0.1167226281
302	0.1166237093
303	0.1165047271
304	0.1164117036
305	0.1162346903
306	0.1161127691
307	0.1160474983
308	0.1158593531
309	0.115796119
310	0.1157107683
311	0.1156332759
312	0.1155003884
313	0.1153431137
314	0.1152519689
315	0.1151461302
316	0.1150090025
317	0.1149516227
318	0.1148859849
319	0.1147736859
320	0.1146685664
321	0.1145585687
322	0.1144577002
323	0.1144206099
324	0.1142754966
325	0.1142085267
326	0.1140835939
327	0.1139596655
328	0.1139025778
329	0.1138141596
330	0.1137387199
331	0.1135844325
332	0.113481322
333	0.1134148729
334	0.1133149685
335	0.1131949032
336	0.1130626658
337	0.1130318408
338	0.1128788992
339	0.1127875313
340	0.1127033152
341	0.1125504925
342	0.1124700671
343	0.1124679387
344	0.1123650717
345	0.1122277161
346	0.1121349327
347	0.1119864456
348	0.1119218542
349	0.1118518535
350	0.1117712542
351	0.1116545761
352	0.1115364871
353	0.1114197127
354	0.1113198759
355	0.1112617687
356	0.1111482592
357	0.1110201793
358	0.1109038074
359	0.1108337441
360	0.1107178624
361	0.1106624298
362	0.1105321674
363	0.1104500018
364	0.1103291253
365	0.1102840183
366	0.1101338299
367	0.1100424913
368	0.1099606827
369	0.1098829964
370	0.1098138279
371	0.1097732057
372	0.1096827446
373	0.1096216399
374	0.1094854
375	0.1093748511
376	0.1092638828
377	0.1092117707
378	0.1091799723
379	0.1091151939
380	0.1090186332
381	0.108944531
382	0.108830032
383	0.1087779816
384	0.1086825409
385	0.1085405593
386	0.1084189681
387	0.1083554528
388	0.1082070301
389	0.1081225428
390	0.1080437936
391	0.1079608073
392	0.1079190071
393	0.1078178149
394	0.1077496584
395	0.1076001371
396	0.1074654226
397	0.1073050386
398	0.1072340942
399	0.1071368391
400	0.1070707621
401	0.1070636485
402	0.1069920452
403	0.1069283473
404	0.1068211271
405	0.1067252071
406	0.1065871897
407	0.1065297043
408	0.1065079592
409	0.1064067642
410	0.1062003514
411	0.1060682202
412	0.1059991961
413	0.1058746022
414	0.1057814602
415	0.1056672362
416	0.1056226321
417	0.105543492
418	0.1054341362
419	0.1053723668
420	0.1053171158
421	0.1052556451
422	0.1051643964
423	0.1050954411
424	0.1050231172
425	0.1049627248
426	0.1048423478
427	0.1047700351
428	0.1046814232
429	0.1045637176
430	0.1044766997
431	0.1044284233
432	0.1043089503
433	0.1042273353
434	0.1040829936
435	0.1039898098
436	0.103931678
437	0.1038713456
438	0.103769239
439	0.103734401
440	0.1036759537
441	0.1036146033
442	0.1034940071
443	0.1034201505
444	0.1032809403
445	0.1031968337
446	0.1030877528
447	0.1029795717
448	0.1028527568
449	0.1027022651
450	0.1025699763
451	0.1024631625
452	0.1023279854
453	0.1022894084
454	0.1021881595
455	0.1021549491
456	0.1020797409
457	0.1020229331
458	0.1019453967
459	0.101867603
460	0.1017469937
461	0.1015878816
462	0.1015250927
463	0.1014242647
464	0.101288134
465	0.1011618025
466	0.1010191709
467	0.1008955797
468	0.1007805804
469	0.1007071578
470	0.1006549073
471	0.1005575298
472	0.1005190547
473	0.1003932256
474	0.1003099727
475	0.1002818611
476	0.1001980004
477	0.1001072493
478	0.1000006575
479	0.09992490641
480	0.09983401851
481	0.09979416939
482	0.09970078422
483	0.09962981277
484	0.09956398669
485	0.09947292853
486	0.09935527287
487	0.09926527769
488	0.09916976371
489	0.09907601726
490	0.09902826704
491	0.09890004032
492	0.09880296857
493	0.09874355278
494	0.09867764515
495	0.09859328069
496	0.09848826942
497	0.09842269973
498	0.09836762619
499	0.09824340826
500	0.09815272993
501	0.09802735628
502	0.09798415712
503	0.09788870871
504	0.0978395537
505	0.09780133874
506	0.09768965193
507	0.09760457519
508	0.0975672546
509	0.09748110212
510	0.09735711979
511	0.09733168855
512	0.09722753058
513	0.09718304534
514	0.09712285397
515	0.09702058362
516	0.09699641284
517	0.09690127896
518	0.0968455844
519	0.09677222735
520	0.09670073133
521	0.09662787854
522	0.09656168046
523	0.09646373002
524	0.09640836778
525	0.09629556916
526	0.09620754196
527	0.09606695803
528	0.0960024614
529	0.09592351466
530	0.09586082927
531	0.0957722264
532	0.09571267943
533	0.09560698228
534	0.09552468279
535	0.0954657344
536	0.09541471312
537	0.09533224197
538	0.09525747598
539	0.095233615
540	0.09517421873
541	0.09508537509
542	0.09499611826
543	0.09496022984
544	0.09487310373
545	0.09480889732
546	0.09466727925
547	0.09459002193
548	0.09454876242
549	0.09447219909
550	0.09444259013
551	0.0943903505
552	0.09430079365
553	0.0942428664
554	0.09417682214
555	0.09401766331
556	0.0939374823
557	0.09382139311
558	0.09373947069
559	0.09365870726
560	0.09350908562
561	0.09340477374
562	0.09331940307
563	0.09321739322
564	0.09312885321
565	0.09305968211
566	0.09299421841
567	0.09290096192
568	0.0928108729
569	0.09276003611
570	0.0926829291
571	0.092603469
572	0.09253878528
573	0.09240650804
574	0.09231292457
575	0.09224527332
576	0.09217481622
577	0.09213518928
578	0.09208910075
579	0.09201371644
580	0.09193282877
581	0.09185164884
582	0.09176329445
583	0.09170856941
584	0.09162470068
585	0.09153372609
586	0.09138443049
587	0.09136627757
588	0.09131108843
589	0.09127265101
590	0.09118658413
591	0.0911196182
592	0.09103085455
593	0.0909554176
594	0.09089130232
595	0.09080834632
596	0.09077718746
597	0.09069481624
598	0.09063474271
599	0.09055049464
600	0.09046504126
601	0.090408043
602	0.09037344384
603	0.09028799238
604	0.0901992663
605	0.09015925575
606	0.09006598626
607	0.08999664869
608	0.08992449162
609	0.08986711637
610	0.08982527332
611	0.0897620338
612	0.08968177721
613	0.08961833817
614	0.08950718427
615	0.08947257832
616	0.08938767476
617	0.0893201311
618	0.08921310701
619	0.08910940107
620	0.08899707619
621	0.08891193205
622	0.08878187949
623	0.08870972411
624	0.08858904602
625	0.08851461735
626	0.0884221988
627	0.08835566932
628	0.08827927769
629	0.08820055481
630	0.088134626
631	0.0880622968
632	0.08798259759
633	0.08791766736
634	0.08785328208
635	0.08782027459
636	0.08774242605
637	0.08765755604
638	0.08758001842
639	0.08749279126
640	0.08739523772
641	0.08731982765
642	0.08725415573
643	0.08718465023
644	0.08712205459
645	0.08701338209
646	0.08694207523
647	0.08687725133
648	0.08680423992
649	0.08672897031
650	0.08668999338
651	0.08660838688
652	0.08653370026
653	0.08647417207
654	0.08639773005
655	0.08631315994
656	0.08621624556
657	0.08615179559
658	0.08608154537
659	0.08601943728
660	0.08597742949
661	0.08590967433
662	0.08581760107
663	0.085756193
664	0.08570472569
665	0.08564626458
666	0.08559628033
667	0.08557322634
668	0.08553249543
669	0.08549723878
670	0.08542074122
671	0.08536284658
672	0.08530005252
673	0.08523805921
674	0.08516761781
675	0.08507871589
676	0.08499142253
677	0.08492958085
678	0.08487594995
679	0.08481337579
680	0.08474167868
681	0.08466031977
682	0.08458976783
683	0.0845553879
684	0.08452910861
685	0.08447043025
686	0.08444010675
687	0.08438311034
688	0.08429489988
689	0.08426660521
690	0.08419452955
691	0.08413523922
692	0.08407131864
693	0.08401161793
694	0.08395358389
695	0.08389877944
696	0.0837859449
697	0.08374105914
698	0.0836504906
699	0.08359424765
700	0.08355349849
701	0.0834834295
702	0.08343030309
703	0.08337395375
704	0.08331994542
705	0.08330131214
706	0.08325665361
707	0.08317761659
708	0.08312108606
709	0.08305325204
710	0.08300226961
711	0.08292244388
712	0.0828662534
713	0.08278336415
714	0.08273681702
715	0.08265732473
716	0.08260368818
717	0.08257136044
718	0.08250923982
719	0.08247888603
720	0.0824151765
721	0.08234909111
722	0.08227588891
723	0.08219714231
724	0.08213836638
725	0.08208618417
726	0.08205646105
727	0.08201578187
728	0.08198671918
729	0.08188168621
730	0.08181974571
731	0.08171251604
732	0.08167066292
733	0.08161538434
734	0.08153978911
735	0.0814684069
736	0.08141124511
737	0.08137562501
738	0.08133067304
739	0.08125111787
740	0.0811884376
741	0.08108638649
742	0.08101010082
743	0.08095553321
744	0.08085273003
745	0.0807739931
746	0.08074558547
747	0.08068636156
748	0.08059423546
749	0.08056657809
750	0.08048587145
751	0.08046335251
752	0.08038374924
753	0.08028895461
754	0.08021502734
755	0.08011751718
756	0.08006851369
757	0.08000090075
758	0.0799157263
759	0.07987095653
760	0.07979414204
761	0.07976157968
762	0.07971929257
763	0.07969115629
764	0.07964358064
765	0.07957248816
766	0.0795072336
767	0.07946900515
768	0.0793860038
769	0.07929814141
770	0.07923108132
771	0.07916988563
772	0.079099335
773	0.07900676449
774	0.07892846623
775	0.07887708848
776	0.0788049217
777	0.0787295172
778	0.07870422473
779	0.07865650587
780	0.07858301322
781	0.07851731694
782	0.0784400101
783	0.07840020405
784	0.07832848998
785	0.07826543873
786	0.07819380079
787	0.07815509765
788	0.07808500343
789	0.07801225329
790	0.07794397885
791	0.07787410399
792	0.07780638908
793	0.07776279634
794	0.0777206168
795	0.07765422521
796	0.07759958285
797	0.07757170454
798	0.07749530737
799	0.07746705546
800	0.07742132286
801	0.07735450229
802	0.07731710383
803	0.07727693713
804	0.07723128081
805	0.07716829421
806	0.07714276432
807	0.07709106084
808	0.07703235073
809	0.07700679273
810	0.0769408044
811	0.07691385768
812	0.07686649596
813	0.07680356526
814	0.07674961429
815	0.07672327405
816	0.07665282174
817	0.07657368834
818	0.07653197376
819	0.07649257018
820	0.07642649654
821	0.07637195689
822	0.07634703797
823	0.07630920012
824	0.07624347566
825	0.07622192094
826	0.07616563751
827	0.0761135838
828	0.07607592202
829	0.07601937345
830	0.07595622518
831	0.07593191087
832	0.07590807053
833	0.07584758513
834	0.0757608412
835	0.07572428772
836	0.07568836928
837	0.0756196887
838	0.07556558849
839	0.0755171745
840	0.07548342113
841	0.07540724194
842	0.07537652821
843	0.07531862055
844	0.0752681401
845	0.07523483657
846	0.07519215726
847	0.07516196477
848	0.07510355883
849	0.07507125171
850	0.07498814719
851	0.07492958844
852	0.0748632431
853	0.0748317698
854	0.07475177013
855	0.07467829927
856	0.07462593477
857	0.07459672607
858	0.07451939821
859	0.07444950563
860	0.07438993704
861	0.07433113429
862	0.07428819555
863	0.07422708294
864	0.0741862287
865	0.07415574267
866	0.07409167695
867	0.07402926983
868	0.07397145306
869	0.07389991193
870	0.07384071355
871	0.07378336714
872	0.07375386899
873	0.0736984392
874	0.07362694514
875	0.07356644989
876	0.07353554625
877	0.07347918711
878	0.07345044448
879	0.07339990521
880	0.07337315852
881	0.07331648421
882	0.07327119062
883	0.0732432774
884	0.07319124253
885	0.07316274285
886	0.0731028251
887	0.07304238981
888	0.07299862031
889	0.07297149979
890	0.07291751004
891	0.07283378485
892	0.07278233005
893	0.07272474211
894	0.07265756256
895	0.07260959463
896	0.072553533
897	0.07252256561
898	0.07247524078
899	0.0724440384
900	0.07239038877
901	0.07234712522
902	0.07231914937
903	0.07226513037
904	0.07224329867
905	0.07222187548
906	0.07215644615
907	0.07209372381
908	0.07203903149
909	0.07197211969
910	0.07192031655
911	0.07187757086
912	0.07184456602
913	0.0717820244
914	0.07174524443
915	0.07171823797
916	0.07166640527
917	0.07158728696
918	0.07152330344
919	0.07148163488
920	0.07143146095
921	0.07135157136
922	0.07131967495
923	0.07126978458
924	0.0712219255
925	0.07119074806
926	0.07111222845
927	0.07106158227
928	0.07098472395
929	0.07093535384
930	0.07086063181
931	0.07083435234
932	0.0707800113
933	0.07072763118
934	0.07066509295
935	0.07063469171
936	0.07056056085
937	0.07050904462
938	0.07044849138
939	0.07041865389
940	0.07037162729
941	0.0703215839
942	0.07027335459
943	0.07024789195
944	0.07017173057
945	0.0701073005
946	0.07008791095
947	0.07007555852
948	0.07002196537
949	0.06999283726
950	0.0699644052
951	0.06993657762
952	0.06987694974
953	0.06983187569
954	0.06977563144
955	0.06974854743
956	0.06967166892
957	0.06961949447
958	0.06959182238
959	0.06956595435
960	0.06955416575
961	0.06953130014
962	0.06948308231
963	0.06943961933
964	0.0693740317
965	0.06931839729
966	0.06925988869
967	0.06921179022
968	0.06918964794
969	0.069172975
970	0.06910371013
971	0.06905277489
972	0.0690063068
973	0.06896337607
974	0.06887828824
975	0.06885616769
976	0.06880673699
977	0.06875665172
978	0.06871512501
979	0.06867658365
980	0.06865229966
981	0.06860424082
982	0.06857836612
983	0.06856024015
984	0.06853900216
985	0.06847695182
986	0.06843626871
987	0.06838798648
988	0.06837175314
989	0.06832637122
990	0.06831053147
991	0.06826409029
992	0.06824287063
993	0.06819751166
994	0.06815727866
995	0.06811202744
996	0.06804031752
997	0.06800167121
998	0.06795796699
999	0.06789157235
